,dataset,n_data,dim_reduction_technique,dimension,prob_labels,alpha,n_samples,k,RMSE,Accuracy,runtime,config
178,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,7,0.2929779713102463,0.1086,0.5843517780303955,configs/FGMRES.json
179,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,7,0.29297299718957437,0.10872,0.5837373733520508,configs/FGMRES.json
180,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,7,0.2914777507764713,0.11736,0.5684049129486084,configs/FGMRES.json
181,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,7,0.29152916478603713,0.11698,0.5948290824890137,configs/FGMRES.json
182,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,7,0.2914938704260117,0.1176,0.608273983001709,configs/FGMRES.json
183,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,7,0.291542013719468,0.1171,0.5734145641326904,configs/FGMRES.json
184,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,7,0.2915450827473211,0.11744,0.6020505428314209,configs/FGMRES.json
185,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,7,0.280628896965303,0.18292,0.673537015914917,configs/FGMRES.json
186,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,7,0.280525726985115,0.18352,0.6686091423034668,configs/FGMRES.json
187,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,7,0.28049816607291694,0.1836,0.665583610534668,configs/FGMRES.json
188,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,7,0.28055460693788165,0.18338,0.669917106628418,configs/FGMRES.json
189,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,7,0.28054876979539695,0.18372,0.6677265167236328,configs/FGMRES.json
190,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,7,0.26742578093735714,0.25882,0.7722940444946289,configs/FGMRES.json
191,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,7,0.26736280237075544,0.25912,0.7727656364440918,configs/FGMRES.json
192,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,7,0.2675477973929351,0.25846,0.7615571022033691,configs/FGMRES.json
193,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,7,0.2675821264845377,0.25822,0.7594773769378662,configs/FGMRES.json
194,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,7,0.26739809986913454,0.25954,0.7675130367279053,configs/FGMRES.json
195,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,7,0.11599196457900544,0.86088,2.9047422409057617,configs/FGMRES.json
196,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,7,0.115101075322383,0.86388,2.7598960399627686,configs/FGMRES.json
197,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,7,0.11551700951078166,0.86328,2.760219097137451,configs/FGMRES.json
198,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,7,0.11592273557564589,0.86136,2.755890130996704,configs/FGMRES.json
199,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,7,0.11624940440368761,0.86076,2.7967264652252197,configs/FGMRES.json
200,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,10,0.2943194673584374,0.10018,0.5443501472473145,configs/FGMRES.json
201,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,10,0.2943223019784913,0.1002,0.5428743362426758,configs/FGMRES.json
202,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,10,0.29432399843094104,0.10014,0.5475506782531738,configs/FGMRES.json
203,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,10,0.29431959940482616,0.10018,0.5483570098876953,configs/FGMRES.json
204,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,10,0.29431955944480903,0.10018,0.5436348915100098,configs/FGMRES.json
205,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,10,0.294281592179982,0.10046,0.5444843769073486,configs/FGMRES.json
206,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,10,0.29427597842017233,0.10046,0.5466141700744629,configs/FGMRES.json
207,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,10,0.29428124988012627,0.10042,0.548799991607666,configs/FGMRES.json
208,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,10,0.29428237454049894,0.1004,0.5499405860900879,configs/FGMRES.json
209,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,10,0.2942842093162078,0.1004,0.5487327575683594,configs/FGMRES.json
210,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,10,0.29419837504206703,0.10092,0.5533084869384766,configs/FGMRES.json
211,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,10,0.29421522181932136,0.1008,0.5444862842559814,configs/FGMRES.json
212,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,10,0.2942049466104521,0.10098,0.5478324890136719,configs/FGMRES.json
213,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,10,0.2942113505770026,0.10082,0.5452253818511963,configs/FGMRES.json
214,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,10,0.29421802568761046,0.10086,0.5499944686889648,configs/FGMRES.json
215,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,10,0.2940765109343612,0.1018,0.5460939407348633,configs/FGMRES.json
216,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,10,0.29405469446120003,0.10162,0.5486023426055908,configs/FGMRES.json
217,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,10,0.2940702749530061,0.10182,0.5498063564300537,configs/FGMRES.json
218,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,10,0.2940931618860467,0.1016,0.5478072166442871,configs/FGMRES.json
219,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,10,0.29406974698113036,0.10176,0.5474061965942383,configs/FGMRES.json
220,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,10,0.29366133358472146,0.10436,0.5565073490142822,configs/FGMRES.json
221,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,10,0.29366421029296297,0.1044,0.5487983226776123,configs/FGMRES.json
222,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,10,0.2936530113023515,0.10428,0.5530321598052979,configs/FGMRES.json
223,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,10,0.29364981690830944,0.10454,0.5507879257202148,configs/FGMRES.json
224,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,10,0.29363474043562227,0.1044,0.5512967109680176,configs/FGMRES.json
225,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,10,0.292928247254601,0.1086,0.5551552772521973,configs/FGMRES.json
226,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,10,0.2929515995251552,0.10878,0.5548801422119141,configs/FGMRES.json
227,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,10,0.2929854907977529,0.1087,0.5597946643829346,configs/FGMRES.json
228,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,10,0.2929157757720422,0.10866,0.5558633804321289,configs/FGMRES.json
229,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,10,0.29292444876781876,0.10874,0.5553867816925049,configs/FGMRES.json
230,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,10,0.29154680879522016,0.11754,0.5726125240325928,configs/FGMRES.json
231,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,10,0.2915141491824418,0.11764,0.5669355392456055,configs/FGMRES.json
232,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,10,0.29152369927136534,0.11752,0.5717909336090088,configs/FGMRES.json
233,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,10,0.2915847740372542,0.11696,0.5683178901672363,configs/FGMRES.json
234,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,10,0.2915306552466874,0.11716,0.5710344314575195,configs/FGMRES.json
235,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,10,0.28054296584165406,0.1837,0.6541085243225098,configs/FGMRES.json
236,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,10,0.28069157691256347,0.18256,0.6699905395507812,configs/FGMRES.json
237,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,10,0.2806067757844913,0.18294,0.6533229351043701,configs/FGMRES.json
238,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,10,0.2805992282204715,0.18284,0.6550321578979492,configs/FGMRES.json
239,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,10,0.28055583592889954,0.18328,0.6512560844421387,configs/FGMRES.json
240,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,10,0.26726986152522386,0.25918,0.7715487480163574,configs/FGMRES.json
241,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,10,0.2675391087465866,0.2578,0.7605974674224854,configs/FGMRES.json
242,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,10,0.2677042982985859,0.25812,0.7599515914916992,configs/FGMRES.json
243,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,10,0.2673721762107651,0.25888,0.7671287059783936,configs/FGMRES.json
244,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,10,0.26751621021530686,0.25874,0.7627253532409668,configs/FGMRES.json
245,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,10,0.11619362850015531,0.8615,2.76298189163208,configs/FGMRES.json
246,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,10,0.11559201516914479,0.8626,2.7564408779144287,configs/FGMRES.json
247,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,10,0.1146726712015929,0.86406,2.9100160598754883,configs/FGMRES.json
248,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,10,0.11621194305362974,0.86152,3.055941343307495,configs/FGMRES.json
249,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,10,0.11581510743454455,0.8612,3.0460517406463623,configs/FGMRES.json
250,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,15,0.2943238738206545,0.1002,0.5367000102996826,configs/FGMRES.json
251,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,15,0.29432503365540147,0.10014,0.5587942600250244,configs/FGMRES.json
252,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,15,0.2943198517124387,0.10018,0.5416116714477539,configs/FGMRES.json
253,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,15,0.29432829377334185,0.10014,0.550384521484375,configs/FGMRES.json
254,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,15,0.2943241496070339,0.10018,0.5402266979217529,configs/FGMRES.json
255,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,15,0.29428233392295255,0.1004,0.5524311065673828,configs/FGMRES.json
256,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,15,0.29427423974810335,0.10048,0.5525383949279785,configs/FGMRES.json
257,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,15,0.2942773661794586,0.10044,0.544912576675415,configs/FGMRES.json
258,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,15,0.29427848169941156,0.10046,0.5473034381866455,configs/FGMRES.json
259,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,15,0.29427689183082545,0.1004,0.5495333671569824,configs/FGMRES.json
260,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,15,0.29420066856609745,0.10092,0.5375862121582031,configs/FGMRES.json
261,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,15,0.2942081024678783,0.10086,0.5334780216217041,configs/FGMRES.json
262,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,15,0.2942065989350132,0.10084,0.5363790988922119,configs/FGMRES.json
263,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,15,0.29420217094210804,0.1009,0.5359170436859131,configs/FGMRES.json
264,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,15,0.2942179972296467,0.1009,0.5332493782043457,configs/FGMRES.json
265,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,15,0.29408096635201975,0.10172,0.5349404811859131,configs/FGMRES.json
266,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,15,0.2940725766360338,0.10176,0.5353636741638184,configs/FGMRES.json
267,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,15,0.29407041107559373,0.10166,0.5335242748260498,configs/FGMRES.json
268,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,15,0.29406354462438183,0.10186,0.5401711463928223,configs/FGMRES.json
269,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,15,0.29406933958142933,0.10168,0.5345320701599121,configs/FGMRES.json
270,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,15,0.29364366205172404,0.10428,0.5362763404846191,configs/FGMRES.json
271,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,15,0.2936341583134463,0.10424,0.5402469635009766,configs/FGMRES.json
272,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,15,0.2936472446160786,0.10426,0.5379705429077148,configs/FGMRES.json
273,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,15,0.29361437732277146,0.1045,0.5387094020843506,configs/FGMRES.json
274,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,15,0.29364864448914146,0.10426,0.5402529239654541,configs/FGMRES.json
275,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,15,0.2929601588166223,0.10864,0.5491998195648193,configs/FGMRES.json
276,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,15,0.2929103431674869,0.10872,0.5405979156494141,configs/FGMRES.json
277,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,15,0.29293776034108593,0.10888,0.5458447933197021,configs/FGMRES.json
278,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,15,0.2929420162619306,0.10882,0.5491149425506592,configs/FGMRES.json
279,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,15,0.29293544209359174,0.10882,0.5492591857910156,configs/FGMRES.json
280,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,15,0.2915135062579452,0.11796,0.5594475269317627,configs/FGMRES.json
281,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,15,0.29152874666616285,0.11766,0.5571515560150146,configs/FGMRES.json
282,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,15,0.2915830946968418,0.11752,0.5581097602844238,configs/FGMRES.json
283,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,15,0.2915462103489554,0.1169,0.5567739009857178,configs/FGMRES.json
284,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,15,0.29152414420911577,0.11734,0.5578365325927734,configs/FGMRES.json
285,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,15,0.2804347411080677,0.18436,0.6413419246673584,configs/FGMRES.json
286,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,15,0.280476933318162,0.18376,0.6430182456970215,configs/FGMRES.json
287,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,15,0.2805167789879276,0.18334,0.6449034214019775,configs/FGMRES.json
288,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,15,0.28066112476609023,0.18292,0.6408305168151855,configs/FGMRES.json
289,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,15,0.2805840738991544,0.18346,0.6409189701080322,configs/FGMRES.json
290,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,15,0.26743908382225395,0.25956,0.7447702884674072,configs/FGMRES.json
291,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,15,0.2674619372146131,0.25726,0.7495274543762207,configs/FGMRES.json
292,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,15,0.26739742051177495,0.26022,0.7482285499572754,configs/FGMRES.json
293,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,15,0.2675137193698591,0.25908,0.7486371994018555,configs/FGMRES.json
294,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,15,0.2673118480787811,0.25906,0.7455358505249023,configs/FGMRES.json
295,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,15,0.11549143533248458,0.86224,2.721781015396118,configs/FGMRES.json
296,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,15,0.11444981421450369,0.8647,2.7011661529541016,configs/FGMRES.json
297,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,15,0.1148277687421824,0.86396,2.711387872695923,configs/FGMRES.json
298,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,15,0.11575270390440603,0.86214,2.7165660858154297,configs/FGMRES.json
299,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,15,0.1151447304058579,0.86296,2.697598457336426,configs/FGMRES.json
300,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,20,0.2943202709823457,0.10018,0.5331761837005615,configs/FGMRES.json
301,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,20,0.2943195656439248,0.1002,0.5362715721130371,configs/FGMRES.json
302,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,20,0.29431959734456636,0.10018,0.5332386493682861,configs/FGMRES.json
303,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,20,0.2943222731194112,0.10018,0.5330545902252197,configs/FGMRES.json
304,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,20,0.29432474020513755,0.10016,0.5336282253265381,configs/FGMRES.json
305,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,20,0.29428350000686543,0.10042,0.5356888771057129,configs/FGMRES.json
306,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,20,0.29427654172118833,0.10042,0.5351262092590332,configs/FGMRES.json
307,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,20,0.2942765405568915,0.10046,0.5349400043487549,configs/FGMRES.json
308,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,20,0.2942774400431615,0.10046,0.5318129062652588,configs/FGMRES.json
309,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,25,20,0.2942779430909499,0.1004,0.533519983291626,configs/FGMRES.json
310,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,20,0.2942071554869897,0.10082,0.5380895137786865,configs/FGMRES.json
311,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,20,0.2942028532707546,0.10096,0.5335984230041504,configs/FGMRES.json
312,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,20,0.29421046397108086,0.10092,0.5387167930603027,configs/FGMRES.json
313,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,20,0.2942025722831886,0.10082,0.5356166362762451,configs/FGMRES.json
314,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,50,20,0.2942006282401836,0.10094,0.5373706817626953,configs/FGMRES.json
315,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,20,0.29405897048649077,0.10186,0.5420784950256348,configs/FGMRES.json
316,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,20,0.2940797348391318,0.10174,0.5347299575805664,configs/FGMRES.json
317,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,20,0.2940642692093932,0.10182,0.5388095378875732,configs/FGMRES.json
318,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,20,0.29405721941793206,0.10176,0.5340001583099365,configs/FGMRES.json
319,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100,20,0.2940582883893924,0.10182,0.5352156162261963,configs/FGMRES.json
320,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,20,0.293659030688313,0.10434,0.5375909805297852,configs/FGMRES.json
321,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,20,0.2936449497244996,0.10436,0.5433027744293213,configs/FGMRES.json
322,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,20,0.2936490771725486,0.10432,0.5377354621887207,configs/FGMRES.json
323,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,20,0.29365063422302834,0.10442,0.5397326946258545,configs/FGMRES.json
324,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,250,20,0.29363515179593086,0.10426,0.5393247604370117,configs/FGMRES.json
325,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,20,0.2929358860238448,0.10862,0.5453503131866455,configs/FGMRES.json
326,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,20,0.292977622828329,0.1085,0.5422244071960449,configs/FGMRES.json
327,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,20,0.29292135983552015,0.1086,0.5466980934143066,configs/FGMRES.json
328,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,20,0.2929293559969878,0.10872,0.5452888011932373,configs/FGMRES.json
329,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,500,20,0.29295191884243493,0.1087,0.549940824508667,configs/FGMRES.json
330,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,20,0.2915252990589966,0.11756,0.5561213493347168,configs/FGMRES.json
331,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,20,0.29147704101187244,0.11746,0.55609130859375,configs/FGMRES.json
332,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,20,0.29158068606904264,0.11686,0.5527427196502686,configs/FGMRES.json
333,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,20,0.2915465396533744,0.11668,0.555797815322876,configs/FGMRES.json
334,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,1000,20,0.29148402504205073,0.1176,0.5545225143432617,configs/FGMRES.json
335,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,20,0.28065748891463227,0.18376,0.6438174247741699,configs/FGMRES.json
336,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,20,0.2805418289985917,0.1838,0.6435210704803467,configs/FGMRES.json
337,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,20,0.28055886969753946,0.1835,0.6392061710357666,configs/FGMRES.json
338,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,20,0.2805629082624255,0.1835,0.6421005725860596,configs/FGMRES.json
339,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,5000,20,0.2804604009945183,0.18374,0.6406738758087158,configs/FGMRES.json
340,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,20,0.2677690398067281,0.25726,0.7492930889129639,configs/FGMRES.json
341,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,20,0.2674698551674729,0.25804,0.7460322380065918,configs/FGMRES.json
342,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,20,0.2676506922464689,0.25784,0.7482144832611084,configs/FGMRES.json
343,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,20,0.26743182196608695,0.25936,0.748253345489502,configs/FGMRES.json
344,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10000,20,0.2674246290372658,0.25806,0.7505719661712646,configs/FGMRES.json
345,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,20,0.11539812806903449,0.861,2.702962875366211,configs/FGMRES.json
346,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,20,0.11526613548716784,0.86322,2.6926345825195312,configs/FGMRES.json
347,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,20,0.1161175635104826,0.86154,2.8520750999450684,configs/FGMRES.json
348,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,20,0.11520668756462102,0.86314,2.687307596206665,configs/FGMRES.json
349,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,100000,20,0.11604616499188758,0.86078,2.7130064964294434,configs/FGMRES.json
350,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,30,0.2943196873715853,0.10014,0.5306873321533203,configs/FGMRES.json
351,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.0,10,30,0.29432153519640736,0.1002,0.5389003753662109,configs/FGMRES.json
