,dataset,prob_labels,n_data,dim_reduction_technique,dimension,gamma,n_samples,Accuracy,RMSE,KL,MAE,TV,sparse
520,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.978525,0.061432533777502664,0.2726617159589363,0.008440517962302621,0.04203067006739836,False
521,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.978525,0.061372607839436356,0.24063786349216068,0.009228347701576165,0.0459658059231345,False
522,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.9783416666666667,0.06125842563930719,0.22289835366941604,0.008587143358776552,0.04277832381914041,False
523,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.9784958333333333,0.06144622604990024,0.241804762901423,0.008067400736381717,0.040188495359581564,False
524,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.9785125,0.06118190893018242,0.24350709191257994,0.008025005142337687,0.039989274650326576,False
525,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.9785166666666667,0.061453804798123055,0.27163639078304586,0.008930924954477549,0.04448027022357404,False
526,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.9785666666666667,0.06099265640694636,0.24217387672195437,0.008577061458083873,0.0427099708545725,False
527,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.9785166666666667,0.061181902757770024,0.25302527152858606,0.008254533683044121,0.041125553099985994,False
528,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.978475,0.06119087161676808,0.28031749393191735,0.008154427416626503,0.040601212650180206,False
529,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,2400,0.9785333333333334,0.06141697676021072,0.25620483094634006,0.008182871490255702,0.040779195640374244,False
530,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785291666666667,0.06099943392989236,0.13057251745897636,0.007922730527413303,0.039495937746842874,False
531,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785125,0.06103472984168492,0.13243254148155453,0.008008596642340887,0.039920750861312686,False
532,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785,0.06094046182315367,0.13235609677066687,0.008065101336118891,0.04020719152682467,False
533,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785041666666666,0.060906694307351815,0.13106267004046931,0.008008242342000914,0.039922133483553834,False
534,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785041666666666,0.06099855108862412,0.1343777342417994,0.00784100912154197,0.039088139385686574,False
535,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785375,0.06095912315490554,0.13005220204930124,0.008006291282294622,0.03991224032540557,False
536,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785416666666666,0.06091588876547884,0.12960499655233018,0.008172796089967516,0.040743594970965455,False
537,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785375,0.06099383971841156,0.1357265845048462,0.008046179239374169,0.040109127185649504,False
538,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785333333333334,0.06093158653275641,0.13134159222643063,0.007924697218794876,0.03950319136437364,False
539,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,1.0,24000,0.9785125,0.061033316443420006,0.13220293115741927,0.007725506623785329,0.03850563488334608,False
540,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9632583333333333,0.07736142977136552,0.5099842093623992,0.008984876227691199,0.044885967441892445,False
541,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9481208333333333,0.09042157212390804,0.5551051000991841,0.012525799464103543,0.06258554785300727,False
542,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9543583333333333,0.08343324008190903,0.4782299749867464,0.010693320130522137,0.05342785942634926,False
543,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9785,0.06226226601671993,0.48321937854947694,0.004473882353916988,0.022362089637842527,False
544,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9725208333333333,0.0701799482626955,0.5089853764063056,0.0074801068151302665,0.0373675300733173,False
545,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9623375,0.07402285798834637,0.47220337030764425,0.008623709184315395,0.043078338177196814,False
546,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9611291666666667,0.07741207111438991,0.5110971818513215,0.008638438460539237,0.04315258632647392,False
547,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.962575,0.0759051334082759,0.4888476558680115,0.008397067896032525,0.04195581441933454,False
548,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9660375,0.0746908378856699,0.4822413069707244,0.008081501170571336,0.040382265390620155,False
549,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,240,0.9598541666666667,0.08032730709785903,0.5159905114855926,0.010285368557489686,0.05139103189839428,False
550,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9789,0.062024548098734054,0.39796002563663496,0.007116766958810273,0.035510915438755154,False
551,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9780041666666667,0.06218191614652455,0.3925242155793509,0.006621976239531169,0.03303752100028821,False
552,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9788375,0.062273163238534136,0.33132707713710907,0.007928019226234147,0.03952095608042927,False
553,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9785041666666666,0.06277534778539298,0.3565521473636556,0.007517854936568187,0.03749315700793499,False
554,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9785916666666666,0.062356512508618865,0.40357365393401534,0.006476807610158311,0.03232129047887863,False
555,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9783875,0.06291458108572302,0.35032251663074326,0.00783122595091954,0.039071405556882176,False
556,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9790625,0.06164544391938213,0.3555619433781514,0.007286679332774474,0.036329316563641634,False
557,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9788666666666667,0.06170850123978468,0.39995787849782843,0.006383767241087359,0.03185169647256242,False
558,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.9787958333333333,0.062059194805541264,0.3610153818538785,0.00708060505915282,0.0353127559948707,False
559,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,2400,0.978525,0.06275809515127816,0.34017225604688844,0.007783410989816418,0.03880740331417958,False
560,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9792125,0.05917577725206857,0.15394306080966877,0.00741071405503986,0.036905146089851244,False
561,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9791458333333334,0.05931318142518259,0.1516713931581634,0.007403703502333339,0.03687662653063153,False
562,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9792416666666667,0.05922491826638086,0.1543893932749676,0.007278948609505438,0.0362501214227358,False
563,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.97925,0.059166312931971145,0.15060103343426787,0.007302633267088128,0.03637017832873183,False
564,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9791833333333333,0.059110321280644404,0.1584446102133956,0.007361614994171942,0.03666048721466491,False
565,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9791541666666667,0.05935310461399297,0.16897313217394033,0.006988033934064981,0.03480489639541119,False
566,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9792916666666667,0.059242611245874835,0.16032646716068819,0.00747758511938096,0.0372480381653074,False
567,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9790291666666666,0.05939534664366486,0.15855623759219561,0.007452262058374429,0.03711527889462381,False
568,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9792416666666667,0.05909146783903483,0.15547837940485734,0.0074060697545892925,0.036889500343372704,False
569,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,10.0,24000,0.9792958333333334,0.05913743119670821,0.15576245984373152,0.007131766770606764,0.03551136234885249,False
570,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.922525,0.17248558410616596,0.9173150169305339,0.05883228611564919,0.2938028851193959,False
571,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.9567458333333333,0.16234350247344972,0.7891209457434204,0.054737404338668375,0.2733133309262227,False
572,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.9392916666666666,0.16817267695790072,0.8459773951315711,0.0572470580453443,0.28589284535114595,False
573,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.9540916666666667,0.16619453589358185,0.854896551951328,0.05723153424216888,0.2858154435418943,False
574,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.951275,0.16209178799126794,0.8296705285142113,0.053332360226899266,0.2663543664489202,False
575,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.9387166666666666,0.1736917827471851,0.912574781700886,0.061460155786060525,0.3069623271175059,False
576,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.9548958333333334,0.16669115260507475,0.8403357767549673,0.055987330016880756,0.2795734444392569,False
577,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.9390625,0.16851247133790542,0.8641075664505462,0.05810718976291829,0.29021147755519533,False
578,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.9579875,0.16118231097174118,0.7908259381984308,0.05386724119245714,0.2690014430938523,False
579,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,240,0.9315958333333333,0.16957266967490753,0.9051357470291874,0.05775296242121567,0.2884199930582625,False
580,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9633791666666667,0.07752965526990355,0.39920925396958773,0.008252949722208535,0.04122445370041441,False
581,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9641666666666666,0.07706527413621729,0.41596356967764647,0.007916560196591333,0.039551849935157424,False
582,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9667416666666667,0.0750554790413503,0.4162317118210157,0.007501001852955077,0.03746377326076139,False
583,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9688458333333333,0.07282280183936382,0.39718123600012273,0.00722137945211619,0.03605900679004938,False
584,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9668333333333333,0.07507331094204282,0.41668881839390803,0.007393665062664832,0.03692726388334534,False
585,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9668791666666666,0.0751937185634787,0.4253205338247589,0.007482149135200696,0.037382986457148215,False
586,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9682541666666666,0.07374290968835243,0.40822432883131937,0.007164174393871195,0.03578483969843297,False
587,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9653875,0.0761804995892664,0.409747369200418,0.007594010642007572,0.037931274268177266,False
588,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9673125,0.074904040417676,0.4183211003863456,0.00725921612441085,0.03626542657601056,False
589,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,2400,0.9664791666666667,0.07601893433293379,0.4216191725202837,0.007552879958133353,0.03772447836843938,False
590,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.97775,0.06174276577374699,0.29661427974605575,0.006508739706294238,0.032486819637516394,False
591,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.9785291666666667,0.06068350953920337,0.28095403449999656,0.006423530968570572,0.03204617494044254,False
592,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.9783583333333333,0.060972554150543146,0.29909659992266824,0.006366366332110712,0.031773402491752215,False
593,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.9786666666666667,0.061025446516239444,0.29975148623043085,0.006369424796498743,0.03178516495312636,False
594,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.9780333333333333,0.06174535781158162,0.30968879928950804,0.006449391949192922,0.032175947744213444,False
595,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.977625,0.06174337959476021,0.29862913857659795,0.0064652401014222895,0.03226651195309579,False
596,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.9786958333333333,0.060629369803570386,0.30349214015852266,0.006215473061314304,0.031024037873888636,False
597,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.9787291666666667,0.06083860365912754,0.31094876463689314,0.006118043315975723,0.030533289667660064,False
598,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.9782875,0.060969009364872116,0.290267815608987,0.006455839776986927,0.03221270567942573,False
599,EMNIST,prob_label_effnetb0,240000,CLIP+UMAP,20,100.0,24000,0.9781208333333333,0.061164199830622636,0.2871742349468469,0.006529268745035753,0.03258373851234987,False
600,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.6117880744107873,0.2369117572916973,2.6096726949311675,0.13208707118581145,0.6554579574112487,False
601,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.7025096451354139,0.2204473748620916,1.1506312297760175,0.12867315231575407,0.6388162314703394,False
602,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.4419190954581917,0.24441625873616468,4.608695678536139,0.13090586597726817,0.6499489957336827,False
603,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.6994155620917529,0.23369690958979503,3.265403581590339,0.13383786477371035,0.6647473189719159,False
604,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.6354329806333321,0.23233939468556927,1.23100969438086,0.13414305429436768,0.6659782948235132,False
605,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.785285916192368,0.23375874882874864,2.977551065833747,0.13675373574888666,0.6781611924556205,False
606,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.6965124718285649,0.23566957725698795,3.0095421594225877,0.13236655058708757,0.6564632257645897,False
607,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.6143091791130295,0.2386979338030608,3.692694663643382,0.12981513390176358,0.6440018631053303,False
608,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.8399098514076168,0.2236475594044877,1.1404577389801345,0.130598087214379,0.6490391865179068,False
609,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,26,0.6333320600481301,0.2308586162550399,3.0273787325998205,0.12827363990722768,0.6361261081266475,False
610,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.8110699415562092,0.2196945136079124,1.104827062512902,0.12727034859622435,0.632292822678571,False
611,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.8755491042438596,0.22201835089283298,1.1192699589347999,0.1286976237287014,0.6394176102485218,False
612,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.7205011650559608,0.22434197306645093,1.1405913653821989,0.12913464156954474,0.6417124650316125,False
613,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.749111883570801,0.22485509833344958,1.1499116905841196,0.1293775746800417,0.6429362264554226,False
614,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.8200466022384354,0.22003733087279662,1.1111318123457568,0.12815266146447907,0.6366577024136962,False
615,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.7828030100462202,0.22197557580760038,1.117466784779604,0.1279886926621445,0.6360091165407193,False
616,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.8442262882463043,0.22166666567413892,1.1153440701870658,0.12916630368997137,0.6417667161060748,False
617,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.8476259597387219,0.22159105629433765,1.1289447432291033,0.13086237535091572,0.6500777100600431,False
618,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.8057985408151572,0.2199119128534776,1.1210257880837775,0.12752068118885368,0.63340780869933,False
619,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,261,0.835173230451889,0.22194406343530343,1.1191280803115815,0.1286050825913778,0.6390751555192156,False
620,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.8471293785094923,0.2204144908801374,1.1093978426453734,0.12837736020641222,0.637838169398058,False
621,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.8346002521104702,0.22015076011462104,1.1070165461640171,0.1278572236450594,0.6352052872988191,False
622,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.8449138622560067,0.22018201294390197,1.1076018066284676,0.12796962815696297,0.635745092956599,False
623,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.901867909393025,0.22008759938358763,1.1076166155574165,0.128421817606252,0.6380599046464138,False
624,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.8970166927690133,0.2207227549545288,1.1076072171336544,0.12875373902234802,0.6397480233338704,False
625,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.8574811872111234,0.2211562294912354,1.1123724560227934,0.12874485661134183,0.6397504761255289,False
626,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.908590855265671,0.22030534199481325,1.1054087941716002,0.12835653191430424,0.6377745869677957,False
627,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.8454104434852363,0.22049956910265817,1.106350728461804,0.12833669439684448,0.6376429018588704,False
628,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.9068719202414148,0.22028538878285117,1.106805474510508,0.12786574990095131,0.6352896680573461,False
629,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.01,2617,0.9061843462317124,0.22057023308846918,1.1097344204898227,0.12793176120027247,0.6356004641429861,False
630,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.8235990679552313,0.11735003579083825,2.1479406382530297,0.030191078222255252,0.15055920691088437,False
631,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.7850567248558005,0.16651018397873457,3.0266045157334163,0.05522246415741391,0.2748318603053146,False
632,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.7967454830207418,0.1668522512933253,4.246526720823104,0.04809341837422294,0.23982445780580636,False
633,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.9045800068757401,0.08490744901853334,0.38662702442429,0.017181070635862855,0.08537323042817867,False
634,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.8179074830971389,0.13195538829603698,2.178735087839746,0.03655254346045003,0.18185211863285083,False
635,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.8510256312311395,0.14566883176486484,3.035863261876936,0.03790074454192297,0.18877540904932225,False
636,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.899766988807823,0.11201490622039781,1.7299932765884747,0.025579374940508586,0.12742243313308277,False
637,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.851789602353031,0.10795250640692464,1.2899628272987143,0.02706626469324594,0.13442538879703544,False
638,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.8894915772183811,0.11484823605598696,1.7471790374114413,0.027143078204417158,0.13527448991366173,False
639,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,26,0.8401008441880897,0.14717133903036278,1.806187646881582,0.042981939058199956,0.21399368885183773,False
640,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.9698231406852821,0.07583936985006126,0.3513458023182875,0.018882593288856605,0.0932957130378816,False
641,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.956835631613125,0.080094117906403,0.32366087404275345,0.022186311697712745,0.10948593066644556,False
642,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.9690591695633906,0.07784769573815027,0.34893430105801676,0.0190348653231347,0.09379452939656195,False
643,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.9698995377974713,0.07753433364721349,0.33767085001574476,0.021357156101876863,0.10534849938796026,False
644,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.9695939493487146,0.07640563008690489,0.3344706922108903,0.018232969581362227,0.09001904081420462,False
645,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.9690591695633906,0.07830286612284817,0.3299245603360161,0.01986196489302772,0.09818219093603106,False
646,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.9635967760418657,0.07981410085147884,0.36054780243452833,0.0184772350391038,0.09134696146258285,False
647,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.9650865197295542,0.07877609785121525,0.3364073437197269,0.019066547160646975,0.09430457955662468,False
648,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.965659498070973,0.07785518140278558,0.3497423285535697,0.018552450239008242,0.09190644702299627,False
649,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,261,0.9698613392413766,0.07614668791452375,0.3353200386643362,0.017745929539299904,0.08777933862372354,False
650,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9699759349096604,0.07571954325007053,0.2259392375645477,0.01999946631165243,0.09861728342467267,False
651,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9698613392413766,0.0752589577043566,0.23908987606550078,0.018480242369431694,0.0911273428065834,False
652,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9698613392413766,0.07522932811969911,0.24689676240494576,0.01948478987179115,0.09609726987089348,False
653,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9698613392413766,0.07554212607644989,0.2353789916044943,0.019451788520134926,0.09590014867631771,False
654,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9699759349096604,0.07563427881739263,0.25717648289195816,0.018253572999474825,0.08996449056408624,False
655,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9698613392413766,0.0752160825742513,0.23919243945878294,0.019471029413483606,0.09613430473496702,False
656,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9698613392413766,0.07534889381701952,0.24359033443586758,0.019087498198161627,0.09403032256465127,False
657,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9698995377974713,0.07549746923222257,0.23565393469608623,0.019143115135082205,0.09437079590376676,False
658,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9698613392413766,0.07560525040241102,0.2323946125947721,0.020137086407778098,0.09931396288370804,False
659,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,0.1,2617,0.9698613392413766,0.07593420909935247,0.25880978350401135,0.018587859801934704,0.09162036957927669,False
660,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.9697085450169983,0.06903509848562057,0.7791031191030104,0.007912360864705327,0.039414926156181675,False
661,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.674242713625425,0.1547399671466577,1.168331218914788,0.06303108182273673,0.3129331597171501,False
662,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.9434279384239276,0.08754412038310141,0.8266817697685348,0.016539776358984407,0.08221608397695335,False
663,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.8956415447496084,0.09936162698601489,0.894726390864748,0.024385684422131446,0.12139432260946677,False
664,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.9045800068757401,0.110001001084483,1.9816666674861758,0.026549086985604188,0.13244823549083726,False
665,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.8871996638527063,0.0993064848589752,0.9161227063119536,0.0235789337925197,0.11736848234179414,False
666,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.9698231406852821,0.06869896921743453,0.7703018068184675,0.007742549105458967,0.0386013039158031,False
667,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.8473967684021544,0.10917926341188508,0.9402338681651201,0.029684037485696434,0.14763337757613915,False
668,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.9111883570801024,0.08805992763030725,0.8365082151723389,0.01866038885929957,0.09271571301684785,False
669,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,26,0.891325107910921,0.09174754273388187,0.8823873230032744,0.021729026219382427,0.10801049475003592,False
670,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9699759349096604,0.06860115531173486,0.7435578181684006,0.012948326130789885,0.06393935617933653,False
671,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9698613392413766,0.06867231425805612,0.7180525129519956,0.012511183427257364,0.06185339388145893,False
672,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9700905305779441,0.06603238900623366,0.6472739833582035,0.012440092530546691,0.061255047146869454,False
673,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9698995377974713,0.06898083572202103,0.6860739603836608,0.015573307515650317,0.07664359172377716,False
674,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9676840215439856,0.07130191887243471,0.7337578869733345,0.013843773127899897,0.06829535620372207,False
675,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9698613392413766,0.06705941185206651,0.6678180340382304,0.013283402342689798,0.06532680801087928,False
676,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9698613392413766,0.07239972816800715,0.700551438515037,0.01579792022883482,0.07791410244817681,False
677,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9675694258757019,0.07100191732432419,0.7454807830317078,0.013833691220078928,0.06827263976903458,False
678,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,1.0,261,0.9698613392413766,0.07007325933872025,0.8094724713239659,0.010688867512163502,0.0527463405263015,False
