,dataset,prob_labels,n_data,dim_reduction_technique,dimension,metric,k,n_samples,Accuracy,RMSE,KL,MAE,TV
537,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9699377363535658,0.06745189787673572,inf,0.012340468494521839,0.06081435006009923
538,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9698613392413766,0.06656550407606379,inf,0.010946242014257942,0.053948855317396634
539,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,10,2617,0.9698995377974713,0.06673686862034467,inf,0.011643354015681843,0.05727569490308529
540,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.2828985064364567,0.28490663543703904,inf,0.16748102280858682,0.8305708251077483
541,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.265059780740288,0.2843196167772371,inf,0.16869032037477072,0.836385634564364
542,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.26781007677909774,0.28634143967229087,inf,0.17124057403034168,0.8496485082045072
543,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.23721303334733948,0.28598527063001455,inf,0.1692410195644687,0.8392769684206091
544,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.2238435387142366,0.2866181028668692,inf,0.16812952702912004,0.834694859666681
545,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.3698766186638145,0.2834124315651544,inf,0.16719581212367055,0.8287681480537052
546,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.34630810955345886,0.2835834149542177,inf,0.16572798799614447,0.8218588035082699
547,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.21047404408113374,0.28395727302216384,inf,0.16913378015322103,0.8397136853565098
548,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.16284044463119293,0.2918420280451851,inf,0.16958781507706902,0.8410670017592548
549,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,26,0.18595057106841362,0.29189370655608926,inf,0.16841213113774067,0.835109735080472
550,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9698613392413766,0.08744751357856818,inf,0.02621447571151999,0.12946758373628203
551,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9698995377974713,0.10133554551351916,inf,0.031075639987360026,0.15386359847227488
552,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.884869551930937,0.09742084372779536,inf,0.029332125948831833,0.14531149676199315
553,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9698613392413766,0.07892357226409968,inf,0.020051091349286777,0.0990162197367467
554,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9699377363535658,0.07566228221024071,inf,0.016605426075829828,0.08247846899195356
555,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9698613392413766,0.08510209135948556,inf,0.02364034786643289,0.11678317780019536
556,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9699377363535658,0.07865878504482857,inf,0.018654304169420266,0.0925013473222423
557,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9698613392413766,0.08074102765501744,inf,0.02018640404999861,0.0998894946324681
558,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9698613392413766,0.08036024340693555,inf,0.02353581115889405,0.11605536815110612
559,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,261,0.9698613392413766,0.08311982350016885,inf,0.023619195327855162,0.11664929479958154
560,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.06614462869916041,inf,0.01171346148869216,0.0575495159495122
561,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.0664398321048926,inf,0.012177071265913646,0.05992030878465392
562,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698231406852821,0.06610140438079903,inf,0.01183483582024078,0.05833633129535312
563,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.06553506160055511,inf,0.011120337169396264,0.05471614234670838
564,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.06661422779343737,inf,0.012498392215902758,0.06149488165959351
565,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.06617156254468914,inf,0.011965108269921481,0.058944095702610194
566,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.06639716618008111,inf,0.011718501545750281,0.057703681429121044
567,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.06640677861221199,inf,0.011473729742628225,0.0565517774057411
568,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.06570683883354804,inf,0.011259928602011502,0.05532309707632186
569,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,20,2617,0.9698613392413766,0.06601491632727328,inf,0.011321101586888958,0.05572808357996525
570,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
571,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
572,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
573,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
574,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
575,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
576,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
577,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
578,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
579,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,26,,,,,
580,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.6756178616448298,0.17834387524111353,inf,0.07965710925624334,0.39473112443805114
581,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.6973910386187402,0.18852264972134697,inf,0.0825259232965904,0.4088318390172047
582,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.6476565185835975,0.1915856596667444,inf,0.07499826421201528,0.37233274257074644
583,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.7941479812063104,0.18128435202067944,inf,0.0805957139839652,0.3992159929988926
584,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.6476565185835975,0.19186652013058364,inf,0.0793453920665418,0.3935433827799385
585,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.5513961572252569,0.18974238439237218,inf,0.08189054556586717,0.40607759978776375
586,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.6460139806715306,0.1900074449734093,inf,0.07744804932286964,0.3841289987896817
587,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.6489934680469078,0.18224052593466433,inf,0.08098037907139197,0.40137881372670814
588,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.5804270598571374,0.18820161496197924,inf,0.07706356976548563,0.3819141937944768
589,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,261,0.5799686771840025,0.1911130965417584,inf,0.0796609395227928,0.39488380170605175
590,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698613392413766,0.06584715967295249,inf,0.012261947284330702,0.0603048051883729
591,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698613392413766,0.06561216223075325,inf,0.012356517283052171,0.06052595888889489
592,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698231406852821,0.06561964279880303,inf,0.011226774487960715,0.05517832767903625
593,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698613392413766,0.06577941259881168,inf,0.012353900540460603,0.060713512169458896
594,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698613392413766,0.06564747856793214,inf,0.010993644709952444,0.053968475179288225
595,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698613392413766,0.06578949446240981,inf,0.011020154738854088,0.05418786692385817
596,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698613392413766,0.06551296141778482,inf,0.011429217575139053,0.0561589746444565
597,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698613392413766,0.06557180095030889,inf,0.011166183088881138,0.05487736165886582
598,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698231406852821,0.06590849172848975,inf,0.012936269728091896,0.06350942523813184
599,ANIMALS10,prob_label_effnetb0,26179,CLIP+UMAP,20,euclidean,50,2617,0.9698613392413766,0.06560568962813466,inf,0.012059326632041484,0.05914397911802159
600,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.4061518830067664,0.1708416127609317,inf,0.143904180522396,0.30280153514454256
601,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.39058748467905774,0.17319174404940993,inf,0.1437617004413893,0.3027231332925149
602,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.46449738914353833,0.17332533595482938,inf,0.14358396247795405,0.30965338424814853
603,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.3723870447791266,0.17236672535135256,inf,0.14344122789327624,0.3057138167298251
604,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.4431236253127151,0.178093351864834,inf,0.1458478105428405,0.3275077066599213
605,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.41459729008210344,0.17056802287860087,inf,0.14302900957407583,0.3022716327619035
606,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.5485652882016152,0.1720509290048851,inf,0.1407229284972776,0.31640151814280726
607,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.42364713981094376,0.17310495665625414,inf,0.1416856079504594,0.3085121235423385
608,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.2798401584982958,0.18562029720747628,inf,0.15233840971239482,0.3404614775117852
609,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,59,0.2245000755553317,0.18805199552628407,inf,0.1560689684396769,0.35737245712652294
610,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.48694571769170064,0.16594047034509793,inf,0.13758597300947262,0.2989169994847766
611,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.44809348713040853,0.17358709385349372,inf,0.14257973814723135,0.31336209572595947
612,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.48014573783978914,0.16874435995134868,inf,0.13957644542043682,0.30568959221990866
613,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.4222367736194362,0.17059335720132102,inf,0.14110572609232985,0.3053490517065134
614,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.4691650296344801,0.16945127223837245,inf,0.13968446223210898,0.3022326541445541
615,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.45825148172400476,0.17285949690175736,inf,0.14155176402268924,0.30763525353554216
616,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.48029684850316495,0.17076358842629316,inf,0.1407380471539284,0.30705539413818633
617,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.46627713695663126,0.1716468890636996,inf,0.14062322543517275,0.31378560516776216
618,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.3854161419768633,0.1775750145876215,inf,0.1457041525361084,0.32274025482186564
619,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,595,0.47688846354035497,0.1652419085687773,inf,0.13752472674891955,0.29578982183037056
620,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.5031481388203294,0.16580126500574205,inf,0.135817395740753,0.2979819611806909
621,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.5090582447656945,0.16523539615938093,inf,0.13543086961516385,0.29629192680605304
622,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.5026108564616598,0.16537092966774627,inf,0.13552365643379363,0.29717704027213315
623,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.5026780167564936,0.167008078268901,inf,0.1364731509878787,0.30050351533723973
624,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.49871555936130557,0.1654117825176143,inf,0.13578689966209656,0.2984649927332771
625,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.5105861414731611,0.16442953652728984,inf,0.13489806801313092,0.2959972012821621
626,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.49760741449654966,0.16645771019221894,inf,0.1362368566206394,0.29948201165486954
627,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.5125169999496297,0.16485299843543721,inf,0.1352061153469656,0.2955173807921012
628,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.5063718329723468,0.1650699008142261,inf,0.13512316891407983,0.2959137274797129
629,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,5,5955,0.5096626874191977,0.1649423331137383,inf,0.13494822545836277,0.2964569641309467
630,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.4219849225138098,0.13618968405634246,inf,0.10298405810681403,0.2744657817457412
631,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.4595946876206787,0.14047446612014677,inf,0.10936851719487684,0.26002483901370793
632,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.39543981598079214,0.14431294413639167,inf,0.10888071847209503,0.2733579884750545
633,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.4245202236437818,0.1432687690260217,inf,0.11216630440015843,0.2679974559335574
634,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.3659396564750919,0.14643857455612763,inf,0.1158139731215853,0.28764954034867873
635,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.3606507832569385,0.15123042121342795,inf,0.11498716904950891,0.29079364997340856
636,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.48755016034520393,0.14042726754709672,inf,0.10584514575196399,0.2690902882026529
637,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.4893466982320052,0.13355688563985987,inf,0.10343126352333952,0.25515109437030686
638,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.37885122315686964,0.14035201460381933,inf,0.10779767736643843,0.2679900724429368
639,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,59,0.4055642304269716,0.14583166349419358,inf,0.11196133219597446,0.265239370713126
640,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5351500193085847,0.13528678293920524,inf,0.10104715768512905,0.2452794921229801
641,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5344112560654142,0.1356057171901686,inf,0.10259681896697141,0.2528060411012796
642,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5632733927701943,0.13347380569003636,inf,0.09917896664357151,0.24697665006363778
643,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.510821202505079,0.1343055119197441,inf,0.10008185375953273,0.24716620077217408
644,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5179401937574506,0.13643409238200838,inf,0.10247422519319703,0.25364406953189905
645,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5081180006380228,0.1375386619167606,inf,0.10372012041798155,0.25548338902046636
646,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5259826390637855,0.13473369546268174,inf,0.10193598515373295,0.2456968388114566
647,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5108715727262043,0.1368112560565025,inf,0.1035926764669884,0.2517737109604418
648,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5292399133632196,0.13467971647097185,inf,0.10126158443704084,0.24805426980912837
649,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,595,0.5032320891888715,0.13666940184503343,inf,0.10320547366372078,0.25148819053282856
650,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5473731929683171,0.13217283566759752,inf,0.09931696767885163,0.24345817159017763
651,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5640793163081986,0.13069708196491156,inf,0.09790387396425182,0.23699254306371303
652,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5787874208767777,0.13013163934064995,inf,0.0972990862093431,0.23875614170478046
653,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5794926039725314,0.12868926616447582,inf,0.09600529296405048,0.23422447726048626
654,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5710639869709028,0.12988734657078244,inf,0.09669745246431784,0.23686911657083012
655,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5798116153729915,0.12940075078492008,inf,0.09636031948893428,0.23469730127254418
656,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.566077335079501,0.13020475338711632,inf,0.0968267545766844,0.23874316165356563
657,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5767726120317668,0.12944697463340535,inf,0.09672268255821612,0.23769621643134337
658,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5784180392551923,0.13016088553347185,inf,0.09672602358356665,0.23782578208158392
659,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,10,5955,0.5767222418106416,0.13053441453453515,inf,0.0970867580876621,0.2373510560635366
660,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.4894810188216726,0.11212649428429236,inf,0.08388732809657921,0.24070119258840197
661,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.41765308349703656,0.12950966878999196,inf,0.10239959878004813,0.27016521191146065
662,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.39763931563659566,0.1188027346511674,inf,0.09306833799759118,0.25869804841432914
663,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.5620141372420625,0.11634977393435866,inf,0.08751197561292103,0.23272617881984342
664,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.5759331083463456,0.11661292206691942,inf,0.0877005016631068,0.2283138623569491
665,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.5773434745378532,0.1157999993922111,inf,0.0860350034893205,0.22374312639869487
666,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.5538709514934771,0.12425384277975002,inf,0.09128737373001969,0.2278747518485627
667,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.5408922245168656,0.12189707120378554,inf,0.09517947795370593,0.2322904917585117
668,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.5082523212276902,0.11861427989325486,inf,0.08972678043272217,0.2343894540105403
669,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,59,0.5521247838278011,0.11411954786431248,inf,0.0877088802363536,0.2332599383787839
670,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.5760002686411794,0.1126224804490955,inf,0.08474845897189,0.21513812124295686
671,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.5590590842693799,0.11283769493094598,inf,0.08451303633045616,0.2130411479468811
672,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.5936130559613156,0.11345031461065228,inf,0.0835442670794032,0.2143649706460298
673,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.6068772141909703,0.11044529676949619,inf,0.08256044529781496,0.21272362233639816
674,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.555533168790611,0.11284817224699732,inf,0.08489478708246342,0.216739698093994
675,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.6129216407260027,0.11137066349317185,inf,0.08096533880998136,0.21019282331612593
676,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.5826155576822982,0.11281644291692593,inf,0.08494242286048466,0.21148649818700746
677,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.5775617454960628,0.11383020644492758,inf,0.08437385844490396,0.21112230309002858
678,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.5896338084924193,0.11692747415751525,inf,0.08612088281137421,0.22166716764236807
679,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,595,0.6008327876559378,0.10992590110228802,inf,0.08230348298127128,0.20741680876658916
680,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.6296781342870095,0.10841796476558782,inf,0.07962812198217263,0.2010147593436673
681,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.6243556809214392,0.10906094902726893,inf,0.08009546362960031,0.2040522753975132
682,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.621652479054383,0.10804275671907089,inf,0.07919812669278983,0.20103088242092132
683,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.631122080625934,0.10937245440568452,inf,0.08055419046156227,0.20254342612288617
684,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.6252287647542772,0.10889512245168091,inf,0.07983074204806052,0.20327840760276916
685,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.6209976661797545,0.10794553831581144,inf,0.07975545647167104,0.2019415361222058
686,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.6232139559092664,0.1082550781450989,inf,0.07957351872992321,0.20263603595373958
687,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.6230460551721823,0.10811789788215062,inf,0.07909543432769398,0.20081272521911403
688,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.6237344481942275,0.10859847319618328,inf,0.08044633766593157,0.20205131283364847
689,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,20,5955,0.6274954247049145,0.10791058843439504,inf,0.07947467888943306,0.20098967046731692
690,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.494887422555785,0.11225862539201574,0.27487448236788414,0.0861322269385567,0.2542367425847943
691,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.5701573229906479,0.11371519957044639,0.28728197906368186,0.08531832532877268,0.237243801193312
692,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.577410634832687,0.1028963636036744,0.21340100328752842,0.07638822584552807,0.22965931627402314
693,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.577410634832687,0.11031599785230592,0.2956435760863567,0.07441380972927773,0.2086811229232681
694,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.577410634832687,0.10668771910462353,0.23735861420364554,0.0698403573665856,0.19645353668907817
695,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.577410634832687,0.1115891023043529,0.282271113410127,0.07417890044772017,0.19790109100233508
696,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.5771923638744774,0.11555135143845405,0.30798452655304304,0.09035747174081465,0.25019279098746444
697,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.5496734330663712,0.1184788526155386,0.2886364861957838,0.08710807212736461,0.285954047874167
698,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.577410634832687,0.1105030352517081,inf,0.08470442946288413,0.22647496355429894
699,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,59,0.577410634832687,0.10641371484624451,0.25615683673814615,0.07333514417014954,0.22560829759833564
700,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.5664299266273779,0.09946726004903832,inf,0.07324547822021728,0.20299606800377
701,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.598381436894508,0.09769374643857456,inf,0.06948794748765101,0.19649216110246298
702,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.6108228815124498,0.1014427496035232,inf,0.0735760118321092,0.19829204720889904
703,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.6011517990563978,0.10083974409991844,inf,0.07164307124641299,0.19526629597053372
704,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.5906747930623415,0.09937328372901222,inf,0.07490923343331114,0.21097658679343279
705,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.6006480968451452,0.09991217878743551,inf,0.07105199990448889,0.19979153810919736
706,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.593545895666482,0.09958375175869573,inf,0.07204739498473742,0.19619187981445255
707,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.5798116153729915,0.1012721403502441,inf,0.07399429908115031,0.20456975473875205
708,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.5774777951275206,0.10133257401125073,inf,0.07357359811184186,0.21070051149322158
709,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,595,0.5753286656928424,0.10232305551687636,inf,0.07374648482140803,0.21045225045459345
710,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6633086519249819,0.09349397324680639,inf,0.06560162232173532,0.18168017889887533
711,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6565926224416125,0.09357522035331611,inf,0.06631678399693551,0.18286466491884754
712,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6554341073557313,0.0932481664294659,inf,0.06567662311957759,0.1822466221622698
713,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6589600228345003,0.09345057916731479,inf,0.06606589464015113,0.18141738977823338
714,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6558874393458587,0.093888553002092,inf,0.06622874746994666,0.1838186241546139
715,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6579861985594117,0.0939272068450353,inf,0.06702666917932655,0.18130823240745106
716,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6566429926627377,0.09334082089125395,inf,0.06600181482377801,0.17953261316861852
717,MTSD,prob_label,59559,CLIP+UMAP,20,euclidean,50,5955,0.6585738511392065,0.09313937365689427,inf,0.06611915262853588,0.18133741293693517
