,dataset,prob_labels,n_data,dim_reduction_technique,dimension,gamma,n_samples,Accuracy,RMSE,KL,MAE,TV,sparse
514,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,50,0.1088,0.28626455573334697,2.1410133611395628,0.17193299030083403,0.8492541415075888,False
515,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100,0.117,0.2856209322068076,2.140472965588656,0.17113109889717104,0.8452759017635637,False
516,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100,0.1197,0.2852893093257511,2.13959938217825,0.17072181870398143,0.843252680008329,False
517,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100,0.1185,0.2854914182276659,2.140982340081216,0.17097941205866518,0.8444808811528297,False
518,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100,0.116,0.2856780453258885,2.1457492055323897,0.17118381457526327,0.8456594098448815,False
519,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100,0.1199,0.28517300874925205,2.132904238529928,0.1706447231348228,0.8428292612053978,False
520,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,250,0.1432,0.2824988161169668,2.121655211093763,0.16743705546405535,0.8270646090476986,False
521,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,250,0.144,0.28275188659248157,2.129725219487832,0.16769235254285594,0.8283699545569696,False
522,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,250,0.1466,0.2825057931410366,2.1094865274859482,0.16758704733366905,0.8276386396497317,False
523,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,250,0.1399,0.2830450860901207,2.1281456162071923,0.16810001324386786,0.8303815597870821,False
524,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,250,0.1401,0.28315203098596486,2.1250679599258815,0.16819733781854482,0.8306966005151672,False
525,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,500,0.1749,0.2792590208767106,2.11185390516394,0.1634779502926215,0.8074640123508793,False
526,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,500,0.177,0.2792357757600696,2.124052078518071,0.16340218216440505,0.807189109672808,False
527,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,500,0.1795,0.27866664997064,2.093345384685288,0.16286701951873292,0.8042028156011591,False
528,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,500,0.1749,0.279384211770047,2.1195909589552833,0.16355147870576944,0.8078720684046093,False
529,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,500,0.1794,0.2786688041219459,2.0835475905648693,0.1631074767150931,0.8053888503623248,False
530,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,1000,0.2445,0.2712567630060665,2.0765481120354643,0.15427902542714855,0.7621961796855041,False
531,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,1000,0.2408,0.2718966068025588,2.1048852734716204,0.15491306775284808,0.765437394463384,False
532,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,1000,0.2386,0.27181349529310406,2.0782484419434804,0.15508491170284355,0.7660952959915732,False
533,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,1000,0.2421,0.2716136139818046,2.0807871630759744,0.15474134732647676,0.7642819069999222,False
534,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,1000,0.2347,0.271937750158806,2.0847142970878485,0.1550192279524349,0.7656480477072497,False
535,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,5000,0.5508,0.22189972159915702,1.8414179806056825,0.10367602103986047,0.5124008430317514,False
536,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,5000,0.5443,0.22198987057015293,1.8443308279145105,0.10379976229765561,0.5126102339585329,False
537,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,5000,0.5482,0.2218786295880782,1.8588079574517868,0.10368346317468476,0.512389519256462,False
538,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,5000,0.5465,0.22202615730941017,1.8627396522015875,0.10361361317842241,0.511752612256753,False
539,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,5000,0.5472,0.22207674772456984,1.8550267207149351,0.10384236738470587,0.5133435870243593,False
540,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10000,0.7359,0.17556728881475486,1.5731988534678802,0.06627184603965172,0.3271594472906788,False
541,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10000,0.7389,0.17555031458959372,1.5799066189824322,0.06613700026604649,0.32653536835201136,False
542,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10000,0.7305,0.17785856716540555,1.6334714501889218,0.06743782981409396,0.33324875079373206,False
543,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10000,0.7355,0.17599796587677552,1.6092442615864522,0.06629567954638227,0.32791019562929674,False
544,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,10000,0.7387,0.17506843488538654,1.5543991188333344,0.06620498881856879,0.32698763558991534,False
545,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100000,0.9913,0.02869694105674093,0.4626275812508204,0.00775361260266315,0.037164446626834324,False
546,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100000,0.9916,0.0285759521141712,0.46631765200008474,0.007744195124540526,0.037096042464329945,False
547,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100000,0.9926,0.029166168404134257,0.47383468900713216,0.007869548905815264,0.03774505389360979,False
548,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100000,0.9917,0.029464681562968015,0.477864730052997,0.00783939567022703,0.03762175404018309,False
549,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,10000.0,100000,0.9924,0.029047641449814265,0.47333105135008763,0.00783147863484152,0.037590438793585396,False
550,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10,0.1011,0.28704353669504673,2.148833232333386,0.17281769336775465,0.8536230721131415,False
551,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10,0.1011,0.2870469136698247,2.1481371073133197,0.17282437771386672,0.8536629020069673,False
552,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10,0.1011,0.28702973366236817,2.146930534261768,0.17281803308092428,0.8536247706789946,False
553,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10,0.1012,0.28703882662274915,2.1475923263963064,0.17282088445081328,0.8536730275284348,False
554,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10,0.1012,0.287025990541791,2.1466672047356425,0.17281353718747555,0.8536039774862638,False
555,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,25,0.1024,0.28685560313455777,2.1479302309504122,0.17259770212142594,0.8525624366361823,False
556,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,25,0.1024,0.28686262461385376,2.1486066879063612,0.17259777906966067,0.8525890547297944,False
557,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,25,0.1024,0.28684807231648113,2.14723935105345,0.17259216430480118,0.8525332864474664,False
558,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,25,0.102,0.28692764159737216,2.1531375932678727,0.1726367318339193,0.8527511271890167,False
559,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,25,0.1028,0.2868580274249829,2.148589752641751,0.1726056790322714,0.8526304906317375,False
560,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,50,0.1048,0.28656960332040615,2.147893263955721,0.17224684506755655,0.8508958400825695,False
561,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,50,0.1051,0.2864837824791843,2.143828208480074,0.1721713411227465,0.8504210755939388,False
562,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,50,0.1048,0.28649604003121637,2.144669757882241,0.17218623574660463,0.8505653632851711,False
563,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,50,0.1046,0.2864838648352362,2.14352689556902,0.17216706106195107,0.850391126270342,False
564,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,50,0.1048,0.286501785674015,2.1459793203864233,0.17217851963808709,0.850480053650973,False
565,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100,0.1083,0.285942018310894,2.149125143261434,0.17146079766106584,0.8470227016246825,False
566,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100,0.1097,0.28576572752174073,2.1372144648255635,0.17134375471312913,0.846337927859497,False
567,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100,0.1096,0.2857958135588764,2.140663367526873,0.17134188678607618,0.8462453031412608,False
568,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100,0.109,0.28586377136946567,2.1442227948232255,0.17139601149455774,0.8466409298576509,False
569,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100,0.1094,0.2859089908242216,2.1482164110303796,0.17141611426888131,0.8467045965010873,False
570,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,250,0.1218,0.28391627426013893,2.138140839245588,0.16908687359148267,0.8352346133232739,False
571,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,250,0.1226,0.2837976424703684,2.1339111690197883,0.1689652024910531,0.8346444955656938,False
572,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,250,0.1223,0.283833884965259,2.1343134042743577,0.1689760754395983,0.8346165187247551,False
573,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,250,0.1211,0.28400507734247504,2.1444583315543517,0.16909977080536082,0.8353122452349642,False
574,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,250,0.1219,0.28385692397555295,2.137391350896586,0.16899382485135722,0.8348686181456884,False
575,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,500,0.1432,0.2804288954168935,2.1077761453944963,0.1650727490429505,0.8153077016814335,False
576,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,500,0.1426,0.2809594417395377,2.149050533796786,0.16541127268356978,0.81749105937093,False
577,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,500,0.1429,0.280617255392401,2.127314817913564,0.1651209086361633,0.8154498283528339,False
578,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,500,0.1435,0.2806782891347608,2.131793007165176,0.16518881703039312,0.8162340352041644,False
579,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,500,0.1427,0.28062591463016084,2.1208407193356984,0.16521335674194565,0.816157337038571,False
580,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,1000,0.1832,0.2741712915588238,2.101236985272415,0.15765696991798694,0.7787327060883549,False
581,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,1000,0.1839,0.2742964914766831,2.109790456502852,0.15771007945551835,0.7792746220887213,False
582,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,1000,0.1844,0.2742166651312652,2.103464497659603,0.15770014585447464,0.7790289581838089,False
583,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,1000,0.1814,0.27493626890270817,2.1399805474165126,0.15825575515827622,0.7819677950344225,False
584,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,1000,0.1854,0.2743552365326109,2.1208495815983714,0.1577298249623781,0.7793590228145076,False
585,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,5000,0.4442,0.2286351477964958,1.908651113745509,0.1099189142339114,0.5433219311166692,False
586,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,5000,0.4438,0.2289889253373038,1.9345724171386296,0.11011802312417643,0.5446091128305417,False
587,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,5000,0.44,0.22951564629451165,1.9443429114281259,0.11044751927725276,0.5460949545380417,False
588,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,5000,0.442,0.22883350098233035,1.9193955881278275,0.11000839075468853,0.5434829767909725,False
589,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,5000,0.4398,0.22966734429779323,1.9191399181894107,0.1109353428272873,0.548418551144459,False
590,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10000,0.6454,0.185134180350089,1.6937054901541901,0.07284788920364113,0.3604550630373132,False
591,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10000,0.6501,0.18432639694772507,1.6847234981257826,0.0723957638378795,0.3582834410690964,False
592,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10000,0.6446,0.18407900355197557,1.6597882271866524,0.07237152571405893,0.35794825863294943,False
593,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10000,0.6469,0.18451659748771712,1.688571899256399,0.07236596182149638,0.35800281715019383,False
594,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,10000,0.6471,0.18461354271875569,1.7012991562683724,0.07243519905794642,0.35806944403661156,False
595,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100000,0.9932,0.028598241801313613,0.48279796487766835,0.007790384314064343,0.0373460055780395,False
596,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100000,0.992,0.028295679910207157,0.47381745968308003,0.007652481720818288,0.03669362341835456,False
597,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100000,0.9922,0.02936403789649063,0.4840505449109293,0.007865854315893418,0.037823568520946274,False
598,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100000,0.9931,0.028167996038161724,0.46978541741394503,0.007652962661335282,0.03677088508573348,False
599,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,100000.0,100000,0.9907,0.0287458278278472,0.4660142015788656,0.007736497045694372,0.0369683884316281,False
600,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10,0.101,0.28708741917744707,2.1509482546180707,0.17284885226734503,0.8537748666110964,False
601,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10,0.1013,0.2870168781603105,2.146066502229293,0.17280518783205637,0.8535565444346587,False
602,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10,0.1011,0.28706017115391946,2.14909245420274,0.17283843679758448,0.8537281738776715,False
603,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10,0.1013,0.2870275229271553,2.1467490902017876,0.17281596762077356,0.853610443378227,False
604,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10,0.101,0.2870408406662352,2.1477768041689558,0.17282631546801014,0.8536915943791108,False
605,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,25,0.1022,0.28685725360989767,2.14815212405202,0.17260632052473102,0.8526059578979597,False
606,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,25,0.1023,0.2868401708780415,2.1468754688595584,0.17258894028618954,0.85251569886216,False
607,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,25,0.1022,0.2868425736010711,2.1467704276608246,0.1725751577400281,0.8524425478206493,False
608,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,25,0.1022,0.2868184933457101,2.1452137896403554,0.17256711295419383,0.8524004008145365,False
609,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,25,0.1028,0.2868069327393295,2.1444909805115984,0.17256151848461468,0.8523548643641007,False
610,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,50,0.1048,0.28649217089713497,2.144077375496255,0.1721662616937086,0.8503810675890054,False
611,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,50,0.1046,0.28648370572773724,2.1437256187100946,0.17217393161532785,0.8504726891212551,False
612,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,50,0.105,0.2864934469642292,2.1443353648020462,0.17217947016113247,0.8504596317964089,False
613,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,50,0.1041,0.28664989841044125,2.155673159019397,0.1722748996188445,0.850976290402499,False
614,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,50,0.1048,0.2864913010622495,2.1443525539021393,0.17217233431359014,0.8504082455032349,False
615,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100,0.1093,0.2858653285449988,2.144187788625967,0.17141292752151496,0.8467154226432225,False
616,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100,0.1087,0.2859727263776598,2.152386374859782,0.17148745121731596,0.8471650400784277,False
617,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100,0.1085,0.28590660903769394,2.1472067238947465,0.17142647999924207,0.8467636625934049,False
618,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100,0.109,0.28578814963995247,2.138446444797892,0.1713438263280291,0.846279227110461,False
619,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100,0.1082,0.28591669824405513,2.147028404732255,0.1714317093388981,0.846840297135071,False
620,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,250,0.1208,0.28390318551961286,2.1364594596047324,0.16904580661126392,0.8350661064640084,False
621,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,250,0.1221,0.28368872218970054,2.1184567083465073,0.16894630456358106,0.8344378826381348,False
622,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,250,0.1208,0.28388314837190515,2.1344608604852953,0.1690267940591773,0.8348272512875857,False
623,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,250,0.1203,0.2840414762106917,2.1442171953316755,0.1691742276401531,0.8357849593665323,False
624,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,250,0.1211,0.28412252879143624,2.151728455801555,0.16921443013473278,0.8359297057006255,False
625,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,500,0.1425,0.28065819285415305,2.1233545627179753,0.16524722906040445,0.8163387992671471,False
626,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,500,0.1413,0.28081474363990483,2.1308106282582653,0.1653705657231036,0.8169854928202958,False
627,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,500,0.1421,0.2806672339945083,2.126719394477572,0.16523024914572498,0.8161506745845015,False
628,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,500,0.1426,0.2809012109048272,2.1450630466369067,0.16530761977820554,0.8167248031258838,False
629,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,500,0.1419,0.2805178454226448,2.1114681991333115,0.16514809697898097,0.8157426564605389,False
630,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,1000,0.1833,0.2742419683892439,2.0880276997215375,0.1577947225540892,0.7792824566957315,False
631,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,1000,0.1824,0.2747397726316445,2.1145844391403585,0.15826575785267974,0.7819241586550428,False
632,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,1000,0.18,0.27461365933487414,2.111627050139029,0.15812474631313878,0.7809567080525678,False
633,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,1000,0.1801,0.2748947138408019,2.140922074908063,0.15825225312872945,0.7821243662696786,False
634,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,1000,0.1798,0.27487055519449466,2.1260929245466924,0.15826981969960174,0.7818781940388219,False
635,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,5000,0.4365,0.22998419714309684,1.939315554782602,0.11105773615618508,0.5488100701028076,False
636,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,5000,0.437,0.22939802107928467,1.9139428849361404,0.11059048460906884,0.5466893954172088,False
637,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,5000,0.4373,0.22972128442032216,1.9402544683428864,0.1107456394811589,0.5474727804053645,False
638,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,5000,0.4395,0.22922906068953003,1.9172246458263966,0.11047448711817118,0.5460122467413425,False
639,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,5000,0.4365,0.22982242012644374,1.9355621918732664,0.11084227521955711,0.5477461871873359,False
640,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10000,0.6445,0.1833486340299167,1.6477585873435536,0.07191452421150067,0.3553169885977535,False
641,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10000,0.6424,0.18455692060896145,1.6472693402356118,0.07274236714754104,0.3597895742636371,False
642,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10000,0.6431,0.18448738796179903,1.7052615713236605,0.07225489117017769,0.3576235561247865,False
643,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10000,0.639,0.18499496874936525,1.6648054345993195,0.07308916902317278,0.36150652968159774,False
644,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,10000,0.6403,0.18467520754650368,1.6517645829495713,0.07289395053274492,0.36029021721084553,False
645,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100000,0.9915,0.029119464581046285,0.4785258267666388,0.007863266219788468,0.037641331775592354,False
646,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100000,0.9925,0.027963514269387986,0.4766850361569308,0.007681466084846258,0.036730325931728564,False
647,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100000,0.9914,0.028980057886154507,0.4821372187292861,0.00783349830413259,0.0375525075782624,False
648,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100000,0.9901,0.02910832988878259,0.4791759020702206,0.0077996679223147165,0.037335289957651334,False
649,CIFAR10-H,prob_label,10000,CLIP+UMAP,20,1000000.0,100000,0.9908,0.028984188868485798,0.4764826516735922,0.007863160554791486,0.037726086375271806,False
